sentence_id,sent,anno
501,"Ngày 23 - 7 , bệnh_nhân được lấy mẫu lần 2 và kết_quả dương_tính .",O B-DATE I-DATE I-DATE O O O O O O O O O O O
502,""" Ngay khi xác_định một trường_hợp dương_tính , các cơ_sở như khách_sạn , nhà_hàng ... nơi người_bệnh từng đến phải đóng_cửa tạm_thời trong ít_nhất 14 ngày .",O O O O O O O O O O O O O O O O O O O O O O O O O O O
503,"Khoa nhiễm D , nơi bệnh_nhân 91 đang điều_trị .",O O O O O O B-PATIENT_ID O O O
504,"Bên cạnh đó , do có rất nhiều thông_tin trái chiều về số ca nhiễm COVID - 19 trong đoàn công_tác của Bộ Kế_hoạch và đầu_tư ( đi Ấn_Độ và Anh ) , về nước ngày 2 - 3 cùng bệnh_nhân 17 và bệnh_nhân 21 trên chuyến bay VN0054 , Bộ Y_tế vừa khẳng_định đoàn công_tác của Bộ Kế_hoạch và đầu_tư chỉ có 1 bệnh_nhân COVID - 19 là ông N.Q.T. , 61 tuổi ( bệnh_nhân số 21 ) , ngoài_ra toàn_bộ đoàn này có kết_quả xét_nghiệm âm_tính .",O O O O O O O O O O O O O O O O O O O O O O B-ORGANIZATION I-ORGANIZATION I-ORGANIZATION I-ORGANIZATION O O B-LOCATION O B-LOCATION O O O O O B-DATE I-DATE I-DATE O O B-PATIENT_ID O O B-PATIENT_ID O O O B-TRANSPORTATION O B-ORGANIZATION I-ORGANIZATION O O O O O B-ORGANIZATION I-ORGANIZATION I-ORGANIZATION I-ORGANIZATION O O O O O O O O O B-NAME O B-AGE O O O O B-PATIENT_ID O O O O O O O O O O O
505,Trung_tâm Kiểm_soát bệnh_tật TP. HCM ngày 1 - 5 cho biết kết_quả này cho thấy bệnh_nhân 92 không lây bệnh cho những người sống xung_quanh .,B-ORGANIZATION I-ORGANIZATION I-ORGANIZATION I-ORGANIZATION I-ORGANIZATION O B-DATE I-DATE I-DATE O O O O O O O B-PATIENT_ID O O O O O O O O O
506,"​Trong vòng 14 ngày qua , bệnh_nhân chỉ ở nhà và đến điều trị tại khoa_nội thận - tiết_niệu Bệnh_viện Đà_Nẵng .",O O O O O O O O O O O O O O O B-LOCATION I-LOCATION I-LOCATION I-LOCATION I-LOCATION I-LOCATION O
507,"Chỉ còn một bệnh_nhân đang thở máy , lọc máu , chạy ECMO ( tim phổi nhân_tạo ) , là bác gái của "" bệnh_nhân 17 "" .",O O O O O O O O O O O O O O O O O O O O O O O O O B-PATIENT_ID O O
508,"Cùng ngày , Trung_tâm Kiểm_soát bệnh_tật thành_phố Hà_Nội xét_nghiệm mẫu bệnh_phẩm của bệnh_nhân này và cho kết_quả khẳng_định dương_tính với SARS - CoV - 2 .",O O O B-ORGANIZATION I-ORGANIZATION I-ORGANIZATION I-ORGANIZATION I-ORGANIZATION O O O O O O O O O O O O O O O O O O
509,"Bệnh_nhân 416 nằm ở toà nhà phía sau , nên mẹ tôi vẫn được đi lên đi xuống giữa các tầng .",O B-PATIENT_ID O O O O O O O O O O O O O O O O O O O O
510,"Hà_Nội từng đề_xuất phong_toả Bệnh_viện Bạch_Mai từ 19 - 3 Chủ_tịch Nguyễn_Đức_Chung báo_cáo , ngày 19 - 3 khi nhận được thông_tin có hai điều_dưỡng của Bệnh_viện Bạch_Mai mắc COVID - 19 , Hà_Nội đã khẩn_trương phối_hợp với bệnh_viện để xác_định thân_nhân , lai_lịch và tiến_hành tổ_chức xác_minh tất_cả những người tiếp_xúc gần F1 , F 2 .",B-LOCATION O O O B-LOCATION I-LOCATION O B-DATE I-DATE I-DATE O O O O O B-DATE I-DATE I-DATE O O O O O O O O B-LOCATION I-LOCATION O O O O O B-LOCATION O O O O O O O O O O O O O O O O O O O O O O O O
511,"Ngày 16/8 , bệnh_nhân sốt cao không hạ .",O B-DATE O O B-SYMPTOM_AND_DISEASE I-SYMPTOM_AND_DISEASE O O O
512,Những người này đều được xét_nghiệm sàng_lọc và / hoặc đưa đi cách_ly tập_trung ngay sau khi nhập_cảnh .,O O O O O O O O O O O O O O O O O O O
513,"Bệnh_viện C Đà_Nẵng là nơi phát_hiện ca mắc Covid - 19 đầu_tiên tại Đà_Nẵng , được Bộ Y_tế công_bố là "" bệnh_nhân 416 "" ngày 25/7 .",B-LOCATION I-LOCATION I-LOCATION O O O O O O O O O O B-LOCATION O O B-ORGANIZATION I-ORGANIZATION O O O O B-PATIENT_ID O O B-DATE O
514,"Trước đó , tổ 19 và chợ Vườn_Lài ghi_nhận hai bệnh_nhân Covid - 19 , đều có yếu_tố dịch_tễ liên_quan đến Đà_Nẵng .",O O O B-LOCATION I-LOCATION O B-LOCATION I-LOCATION O O O O O O O O O O O O O B-LOCATION O
515,"Nữ bệnh_nhân số 458 ở thôn Tuý_Loan_Đông 2 , xã Hoà_Phong , huyện Hoà_Vang , Đà_Nẵng .",B-GENDER O O B-PATIENT_ID O B-LOCATION I-LOCATION I-LOCATION O B-LOCATION I-LOCATION O B-LOCATION I-LOCATION O B-LOCATION O
516,"Đó là bệnh_nhân N.T.D , 30 tuổi , ở huyện Phúc_Thọ , từng đi du_lịch Đà_Nẵng cùng gia_đình .",O O O B-NAME O B-AGE O O O B-LOCATION I-LOCATION O O O O B-LOCATION O O O
517,"Sau khi hết nCoV , bệnh_nhân chuyển về Bệnh_viện Chợ_Rẫy điều_trị tiếp_tục cho đến khi ngưng máy thở , cai ECMO ...",O O O O O O O O B-LOCATION I-LOCATION O O O O O O O O O O O O
518,"Bệnh_nhân 237 ( bìa phải hàng trên ) vỗ_tay cảm_ơn các bác_sĩ ngày 7 - 4 , khi được công_bố khỏi bệnh , bệnh_nhân đã cách_ly thêm 14 ngày nhưng đến 22 - 4 lại dương_tính trở_lại .",O B-PATIENT_ID O O O O O O O O O O O B-DATE I-DATE I-DATE O O O O O O O O O O O O O O O B-DATE I-DATE I-DATE O O O O
519,"Ngày 12/8 , bệnh_nhân đi khám tại Bệnh_viện E rồi về nhà người_thân tại Cổ_Nhuế , Bắc_Từ_Liêm , Hà_Nội , sau đó bệnh_nhân nhập_viện khoa Gan mật , Bệnh_viện E.",O B-DATE O O O O O B-LOCATION I-LOCATION O O O O O B-LOCATION O B-LOCATION O B-LOCATION O O O O O B-LOCATION I-LOCATION I-LOCATION I-LOCATION I-LOCATION I-LOCATION
520,"Họ có ít_nhất 4 lần âm_tính nCoV , đã hết sốt , không còn triệu_chứng lâm_sàng , đủ điều_kiện công_bố khỏi bệnh .",O O O O O O O O O O O O O O O O O O O O O O O
521,""" Các ca lây_nhiễm gần đây cho thấy lây_lan đều do tiếp_xúc mà không có bảo_hộ , như trường_hợp nhân_viên siêu_thị điện_máy ở Đà_Nẵng chỉ tiếp_xúc với bệnh_nhân người Anh trong 20 phút và không đeo khẩu_trang đúng quy_cách là lây_nhiễm ngay "" - ông Phu nhận_xét .",O O O O O O O O O O O O O O O O O O O O O O O B-LOCATION O O O O O O O O O O O O O O O O O O O O O O O O
522,"Ngày 1/8 , bệnh_nhân chuyển đến Bệnh_viện Trung_ương Huế cơ_sở 2 điều_trị với chẩn_đoán Covid - 19 , suy thận mạn , thiếu máu .",O B-DATE O O O O B-LOCATION I-LOCATION I-LOCATION I-LOCATION I-LOCATION O O O O O O O B-SYMPTOM_AND_DISEASE I-SYMPTOM_AND_DISEASE I-SYMPTOM_AND_DISEASE O B-SYMPTOM_AND_DISEASE I-SYMPTOM_AND_DISEASE O
523,"Bệnh_nhân đã đủ sức rời khỏi khu_vực hồi_sức tích_cực , bước tiếp_theo một_mặt phục_hồi sức cơ chân , hỗ_trợ để bệnh_nhân có_thể đi_lại được , một_mặt xúc_tiến các thủ_tục để đưa bệnh_nhân về quê_hương .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
524,"Hằng ngày bà đi làm cùng bệnh_nhân 124 trên ôtô ( có lái_xe riêng ) , chung lịch_trình tới 2 chi_nhánh công_ty và mua cà_phê tại quán Starbucks ( quận 2 ) .",O O O O O O O B-PATIENT_ID O O O O O O O O O O O O O O O O O O B-LOCATION I-LOCATION O B-LOCATION I-LOCATION O O
525,"Họ cho rằng chỉ cần cách_ly người bị sốt , ho và có một_số triệu_chứng khác , số ca nhiễm sẽ được kiểm_soát .",O O O O O O O O B-SYMPTOM_AND_DISEASE O B-SYMPTOM_AND_DISEASE O O O O O O O O O O O O O
526,Bệnh_nhân sau đó đi Quảng_Nam chơi và xuất_hiện triệu_chứng bệnh .,O O O O B-LOCATION O O O O O O
527,"Nguyên_nhân tử_vong được chẩn_đoán viêm phổi do Covid - 19 biến_chứng suy hô_hấp nặng , sốc nhiễm_khuẩn trên bệnh_nhân viêm màng não .",O O O O B-SYMPTOM_AND_DISEASE I-SYMPTOM_AND_DISEASE O O O O O B-SYMPTOM_AND_DISEASE I-SYMPTOM_AND_DISEASE I-SYMPTOM_AND_DISEASE O B-SYMPTOM_AND_DISEASE I-SYMPTOM_AND_DISEASE O O B-SYMPTOM_AND_DISEASE I-SYMPTOM_AND_DISEASE I-SYMPTOM_AND_DISEASE O
528,Nhỏ nhất là một bé gái 3 tháng tuổi người Vĩnh_Phúc đã khỏi bệnh hồi tháng 2 .,O O O O O B-GENDER B-AGE I-AGE O O B-LOCATION O O O O B-DATE I-DATE O
529,"Trong số 19 bệnh_nhân này , bệnh_nhân 91 là người có tình_trạng nặng nhất , phải thở ECMO , những bệnh_nhân còn lại_sức khoẻ , ổn_định , đang được theo_dõi , điều_trị .",O O O O O O O B-PATIENT_ID O O O O O O O O O O O O O O O O O O O O O O O O O
530,"Ngày 14 - 3 , cô đi quán bar Buddha , tiếp_xúc với trường_hợp bệnh COVID - 19 .",O B-DATE I-DATE I-DATE O O O B-LOCATION I-LOCATION I-LOCATION O O O O O O O O O
531,Một người_nhà bệnh_nhân cho_hay thi_thể đã nằm đó một lúc .,O O O O O O O O O O O
532,Đây là F1 của bệnh_nhân số 447 tại quận Nam_Từ_Liêm .,O O O O O O B-PATIENT_ID O B-LOCATION I-LOCATION O
533,Bệnh_nhân đang được điều_trị tại Bệnh_viện Nhiệt_đới Trung_ương cơ_sở 2 .,O O O O O B-LOCATION I-LOCATION I-LOCATION I-LOCATION I-LOCATION O
534,"Ngày 24 - 7 , bệnh_nhân nhập Bệnh_viện Đa_khoa thành_phố Quảng_Ngãi ; ngày 26 - 7 , có kết_quả dương_tính với virus SARS - CoV - 2 .",O B-DATE I-DATE I-DATE O O O B-LOCATION I-LOCATION I-LOCATION I-LOCATION O O B-DATE I-DATE I-DATE O O O O O O O O O O O O
535,"Từ thời_điểm này , Bệnh_viện Bạch_Mai cho biết sẽ ngưng tiếp_nhận bệnh_nhân đến khám thông_thường , tái khám , ngưng cho_phép thân_nhân đến thăm bệnh_nhân còn đang tiếp_tục điều_trị tại bệnh_viện ( hiện ước_tính khoảng trên 1000 người ) .",O O O O B-ORGANIZATION I-ORGANIZATION O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
536,"Thông_tin thêm trường_hợp "" bệnh_nhân 994 "" , quyền Bộ_trưởng Y_tế Nguyễn_Thanh_Long , nói sau khi có kết_quả xét_nghiệm , ngày 19/8 bệnh_nhân đã được chuyển từ Bệnh_viện E ( Hà_Nội ) sang Bệnh_viện bệnh Nhiệt_đới Trung_ương ; hiện đã lấy mẫu xét_nghiệm 2 lần đều cho kết_quả âm_tính .",O O O O O B-PATIENT_ID O O O O O O O O O O O O O O O B-DATE O O O O O B-LOCATION I-LOCATION O B-LOCATION O O B-LOCATION I-LOCATION I-LOCATION I-LOCATION O O O O O O O O O O O O O
537,"Ngày 21/3 , anh bị sốt , ho_khan , được đưa tới Bệnh_viện dã_chiến Củ_Chi cách_ly , điều_trị .",O B-DATE O O O B-SYMPTOM_AND_DISEASE O B-SYMPTOM_AND_DISEASE O O O O B-LOCATION I-LOCATION I-LOCATION O O O O
538,"Ca nhiễm mới được ghi_nhận là "" bệnh_nhân 930 "" , nữ , 41 tuổi , địa_chỉ tại xã Minh_Thuận , huyện Vụ_Bản , tỉnh Nam_Định .",O O O O O O O O B-PATIENT_ID O O B-GENDER O B-AGE O O O O B-LOCATION I-LOCATION O B-LOCATION I-LOCATION O B-LOCATION I-LOCATION O
539,"Hội_chẩn cấp quốc_gia chiều 4/6 , các chuyên_gia cho rằng bệnh_nhân diễn_biến tốt hơn nhiều "" nhưng chưa_thể nói trước được chắc_chắn điều gì "" .",O O O O B-DATE O O O O O O O O O O O O O O O O O O O O O
540,"Đến 5/3 , bệnh_nhân sốt cao trở_lại và được đưa vào Bệnh_viện Bệnh nhiệt_đới trung_ương khám ; xét_nghiệm cho kết_quả sơ_bộ dương_tính với nCoV .",O B-DATE O O B-SYMPTOM_AND_DISEASE I-SYMPTOM_AND_DISEASE O O O O O B-LOCATION I-LOCATION I-LOCATION I-LOCATION O O O O O O O O O O
541,Xét_nghiệm lần đầu ngày 21 - 3 tất_cả các nhân_viên này âm_tính với virus SARS - CoV - 2 .,O O O O B-DATE I-DATE I-DATE O O O O O O O O O O O O O
542,"Ngày 4 - 3 , bệnh_nhân từ Việt_Nam sang London ( Anh ) thăm người_thân và tại đây bệnh_nhân không tiếp_xúc với người mắc bệnh COVID - 19 .",O B-DATE I-DATE I-DATE O O O B-LOCATION O B-LOCATION O B-LOCATION O O O O O O O O O O O O O O O O O
543,"Ngày 1 - 8 bà được lấy mẫu , kết_quả ngày 2 - 8 là dương_tính với virus SARS - CoV - 2 .",O B-DATE I-DATE I-DATE O O O O O O O B-DATE I-DATE I-DATE O O O O O O O O O O
544,"Sau đó , mẫu bệnh_phẩm được gửi ngay đến CDC Hà_Nội để làm xét_nghiệm khẳng_định , kết_quả dương_tính SARS - CoV - 2 .",O O O O O O O O O B-ORGANIZATION I-ORGANIZATION O O O O O O O O O O O O O
545,"- 21 người tiếp_xúc với "" bệnh_nhân 39 "" - hướng_dẫn_viên du_lịch lây từ du_khách Anh .",O O O O O O O B-PATIENT_ID O O B-JOB I-JOB O O O O O
546,"Tại Lào_Cai , sáng cùng ngày , ông Hoàng_Chí_Hiền , Chánh văn_phòng UBND tỉnh thông_tin , hai vợ_chồng quốc_tịch Anh ( 69 và 70 tuổi ) đi cùng chuyến bay VN54 với "" bệnh_nhân 17 "" , đã xét_nghiệm cho kết_quả dương_tính với nCoV .",O B-LOCATION O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-TRANSPORTATION O O O B-PATIENT_ID O O O O O O O O O O
547,"Ông Nguyễn_Huy_Nga , nguyên Cục trưởng Y_tế dự_phòng , cũng cho rằng chưa_thể khẳng_định "" bệnh_nhân 243 "" ủ_bệnh 23 ngày .",O O O O O O B-ORGANIZATION I-ORGANIZATION O O O O O O O O B-PATIENT_ID O O O O O
548,"Như_vậy , tính đến chiều 19 - 9 , Bệnh_viện dã_chiến Hoà_Vang chỉ còn điều_trị cho 2 bệnh_nhân mắc COVID - 19 , đây cũng là 2 ca mắc cuối_cùng ở TP Đà_Nẵng .",O O O O O B-DATE I-DATE I-DATE O B-ORGANIZATION I-ORGANIZATION I-ORGANIZATION O O O O O O O O O O O O O O O O O O O B-LOCATION I-LOCATION O
549,"Sau khi có kết_quả xét_nghiệm âm_tính với nCoV , cả ba được chính_quyền địa_phương yêu_cầu tự cách_ly tại nhà trong 14 ngày .",O O O O O O O O O O O O O O O O O O O O O O O
550,"Bộ Y_tế sáng 2/8 ghi_nhận 4 ca nhiễm nCoV , trong đó một ở TP HCM , một Quảng_Ngãi , cùng liên_quan đến Đà_Nẵng và 2 ca cách_ly ngay sau nhập_cảnh tại Hoà_Bình .",B-ORGANIZATION I-ORGANIZATION O B-DATE O O O O O O O O O O B-LOCATION I-LOCATION O O B-LOCATION O O O O B-LOCATION O O O O O O O O B-LOCATION O
551,"Cả 3 bệnh_nhân này đều cùng làm_việc tại nhà_hàng Thế_giới bò tươi , có tiếp_xúc với "" bệnh_nhân 867 "" .",O O O O O O O O B-LOCATION I-LOCATION I-LOCATION I-LOCATION O O O O O O B-PATIENT_ID O O
552,"Người đàn_ông được đưa đến bệnh_viện và cách_ly cho đến khi âm_tính virus , dù không có bất_cứ biểu_hiện nào .",O O O O O O O O O O O O O O O O O O O O O
553,"Ngày 24 - 7 , bệnh_nhân cùng mẹ và con là N.N.L. đến khám và nhập_viện tại Bệnh_viện Đà_Nẵng , sau đó được chuyển đến khoa hồi_sức tích_cực - chống độc .",O B-DATE I-DATE I-DATE O O O O O O O B-NAME O O O O O B-LOCATION I-LOCATION O O O O O O O O O O O O O
554,Và giờ_đây anh là thành_viên đi đón đồng_bào cũng bị COVID - 19 từ một nơi rất xa về lại quê nhà .,O O O O O O O O O O O O O O O O O O O O O O O
555,"Ca bệnh 456 ( bệnh_nhân 456 ) : nữ , 57 tuổi , ở đường Hải_Phòng , quận Hải_Châu , Đà_Nẵng .",O O B-PATIENT_ID O O B-PATIENT_ID O O B-GENDER O B-AGE O O O B-LOCATION I-LOCATION O B-LOCATION I-LOCATION O B-LOCATION O
556,"Ngày 28/7 , bệnh_nhân đi xe taxi của anh_trai đến khám tại Phòng_khám Thái_Hà , 178 Thái_Hà , Đống_Đa , có đeo khẩu_trang .",O B-DATE O O O O O O O O O O B-LOCATION I-LOCATION O B-LOCATION I-LOCATION O B-LOCATION O O O O O
557,Người_bệnh bắt_đầu khó thở từ hai đến mười ngày sau khi nhiễm_bệnh .,O O B-SYMPTOM_AND_DISEASE I-SYMPTOM_AND_DISEASE O O O O O O O O O
558,"Tuy_nhiên do đây là ca bệnh phức_tạp vì chưa xác_định được nguồn lây nên ngoài kết_quả xét_nghiệm tại Trung_tâm kiểm_soát bệnh_tật Đà_Nẵng ( CDC Đà_Nẵng ) , mẫu bệnh_phẩm của bệnh_nhân này cũng đã gửi được gửi xét_nghiệm Viện Pasteur_Nha_Trang và Viện Vệ_sinh dịch_tễ trung_ương .",O O O O O O O O O O O O O O O O O O B-ORGANIZATION I-ORGANIZATION I-ORGANIZATION I-ORGANIZATION O B-ORGANIZATION I-ORGANIZATION O O O O O O O O O O O O O B-ORGANIZATION I-ORGANIZATION O B-ORGANIZATION I-ORGANIZATION I-ORGANIZATION I-ORGANIZATION O
559,"Tại buổi hội_chẩn , hội_đồng chuyên_môn đánh_giá việc chuyển bệnh_nhân từ Bệnh_viện Bệnh Nhiệt_đới TP. HCM sang Bệnh_viện Chợ_Rẫy là chính_xác , đây là ca bệnh rất khó , chiến_lược tiếp_theo là tập_trung điều_trị nhiễm_trùng phổi và từng bước "" cai "" ECMO .",O O O O O O O O O O O B-LOCATION I-LOCATION I-LOCATION I-LOCATION I-LOCATION O B-LOCATION I-LOCATION O O O O O O O O O O O O O O O B-SYMPTOM_AND_DISEASE I-SYMPTOM_AND_DISEASE O O O O O O O O
560,"Các bác_sĩ điều_trị chắc_ăn bệnh_nhân này đã nhiễm virus corona chủng mới , vì ngoài khó thở anh còn những triệu_chứng khác tiêu_biểu của bệnh .",O O O O O O O O O O O O O O O B-SYMPTOM_AND_DISEASE I-SYMPTOM_AND_DISEASE O O O O O O O O O
561,"Trước đó , bệnh_nhân 188 ( nhân_viên Công_ty Trường_Sinh , đơn_vị cung_cấp suất ăn tại Bệnh_viện Bạch_Mai ) từ Hà_Nội về Hà_Nam ngày 27 - 3 cùng đoàn của Bệnh_viện Bạch_Mai , sau đó có kết_quả xét_nghiệm dương_tính cùng 2 nhân_viên khác của Trường_Sinh , cả ba_cùng điều_trị tại Bệnh_viện đa_khoa Hà_Nam .",O O O O B-PATIENT_ID O O B-ORGANIZATION I-ORGANIZATION O O O O O O B-LOCATION I-LOCATION O O B-LOCATION O B-LOCATION O B-DATE I-DATE I-DATE O O O B-ORGANIZATION I-ORGANIZATION O O O O O O O O O O O O B-ORGANIZATION O O O O O B-LOCATION I-LOCATION I-LOCATION O
562,"Bác_sĩ Chuyên_khoa 1 Lê_Huy_Vũ - Bệnh_viện Hoà_Vang , cho biết tại dãy nhà 5 tầng mức_độ bệnh_nhân nặng sẽ tăng từ dưới lên .",O O O O O B-LOCATION I-LOCATION O O O O O O O O O O O O O O O O O
563,"Đây là ca bệnh thứ 2 có kết_quả xét_nghiệm thay_đổi liên_tục trong thời_gian ngắn gần đây , trước đó là trường_hợp bệnh_nhân 22 người Anh .",O O O O O O O O O O O O O O O O O O O O O O B-PATIENT_ID O O O
564,"18h ngày 8/6 , Bộ Y_tế ghi_nhận thêm một ca nhiễm nCoV , là nam thanh_niên trở về từ Campuchia được cách_ly ngay .",O O B-DATE O B-ORGANIZATION I-ORGANIZATION O O O O O O O O O O O O O B-LOCATION O O O O
565,"Bệnh_nhân có bệnh_lý nền là đái_tháo_đường type 2 , tăng huyết_áp , từ ngày 15/3 đã phải thở máy , lọc máu .",O O O O O B-SYMPTOM_AND_DISEASE I-SYMPTOM_AND_DISEASE I-SYMPTOM_AND_DISEASE O B-SYMPTOM_AND_DISEASE I-SYMPTOM_AND_DISEASE O O O B-DATE O O O O O O O O
566,"Đường lây_nhiễm Covid - 19 tại Bình_Thuận khởi_phát từ một nữ doanh_nhân - "" bệnh_nhân 34 "" .",O O O O O O B-LOCATION O O O B-GENDER B-JOB O O O B-PATIENT_ID O O
567,"Bệnh_nhân nam , 55 tuổi , tiền_sử sốc nhiễm_trùng , suy hô_hấp trên bệnh_nhân mắc hội_chứng Guillain - Barre , đái_tháo_đường type 2 , suy_kiệt nặng .",O O O O O O O B-SYMPTOM_AND_DISEASE I-SYMPTOM_AND_DISEASE O B-SYMPTOM_AND_DISEASE I-SYMPTOM_AND_DISEASE O O O B-SYMPTOM_AND_DISEASE I-SYMPTOM_AND_DISEASE I-SYMPTOM_AND_DISEASE I-SYMPTOM_AND_DISEASE O B-SYMPTOM_AND_DISEASE I-SYMPTOM_AND_DISEASE I-SYMPTOM_AND_DISEASE O B-SYMPTOM_AND_DISEASE I-SYMPTOM_AND_DISEASE O
568,Đây là thông_tin được Trung_tâm Kiểm_soát bệnh_tật TP. HCM phát đi tối 4 - 3 liên_quan đến chuyến bay VN814 từ Siem_Reap ( Campuchia ) về TP. HCM có hành_khách người Nhật dương_tính với COVID - 19 .,O O O O B-ORGANIZATION I-ORGANIZATION I-ORGANIZATION I-ORGANIZATION I-ORGANIZATION O O O B-DATE I-DATE I-DATE O O O O B-TRANSPORTATION O B-LOCATION O B-LOCATION O O B-LOCATION I-LOCATION O O O O O O O O O O
569,Những ca bệnh nghi_ngờ đều đã được chuyển sang Bệnh_viện Bệnh Nhiệt_đới trung_ương và Bệnh_viện Bạch_Mai nhận được phản_hồi chưa có trường_hợp nào có kết_quả xét_nghiệm dương_tính với SARS - CoV - 2 .,O O O O O O O O O B-LOCATION I-LOCATION I-LOCATION I-LOCATION O B-LOCATION I-LOCATION O O O O O O O O O O O O O O O O O O
